outcome,predictor,beta_coefficient,ci_lower,ci_upper,p_value,regression_type,p_gt_0.2
GW Stay in 28 Days,Ceftazidime-Avibactam/Aztreonam Synergy.T,0.3884462151394431,-2.7044965630180045,3.481388993296891,0.8025026639093086,linear,True
GW Stay in 28 Days,Polymyxin/Colistin Inclusion.T,-1.8886168910648704,-5.284259795616379,1.5070260134866376,0.27034277124537653,linear,True
GW Stay in 28 Days,Clinical Improvement,3.1218195836545855,0.5212252822911632,5.722413885018008,0.019456753122771814,linear,False
GW Stay in 28 Days,ICU Stay in 28 Days,-0.3134549466136087,-0.5765337588632631,-0.05037613436395427,0.02033934927670818,linear,False
GW Stay in 28 Days,Total Hospital Stay in 28 Days,0.5431449126413157,0.37070837156055525,0.7155814537220762,3.846012393228399e-08,linear,False
GW Stay in 28 Days,Mortality in ICU,-6.653333333333336,-10.268915733652994,-3.037750933013678,0.0004996712808891792,linear,False
GW Stay in 28 Days,Mortality in Hospital,0.43846153846153924,-3.8600167742162435,4.736939851139322,0.8390141672061272,linear,True
GW Stay in 28 Days,Mortality post 28 Day Discharge,-0.03448275862068936,-6.472062494481496,6.403096977240117,0.9914867344609448,linear,True
GW Stay in 28 Days,Overall Mortality,-4.029914529914527,-7.061262818991172,-0.9985662408378824,0.010028141670039716,linear,False
GW Stay in 28 Days,Relapse post 28 Day Discharge,-1.3706896551724121,-7.798537052918994,5.05715774257417,0.6712349098753704,linear,True
