Variable1,Variable1_Type,Variable2,Variable2_Type,Correlation,P_Value,N,Strength,Direction,Significant
Chloramphenicol,ordinal,Minocycline,ordinal,-0.1559,0.47745176822160057,23,WEAK,Negative,False
Polymyxin.Colistin.Inclusion.T,binary,Mortality.in.Hospital,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
Polymyxin.Colistin.Inclusion.T,binary,Relapse.post.28.Day.Discharge,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
Meropenem,ordinal,Polymyxin.Colistin.Inclusion.T,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
Gentamicin,ordinal,Mortality.post.28.Day.Discharge,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
Gentamicin,ordinal,Mortality.in.Hospital,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
Meropenem,ordinal,Ceftazidime.Avibactam.T,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
HTN,binary,Endoscopy.in.1.week,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
Cefoperazone.Sulbactam,ordinal,Ceftazidime.Avibactam.T,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
Amoxicillin.Clavulanic.Acid,ordinal,Gentamicin,ordinal,-0.1557,0.4780680319811506,23,WEAK,Negative,False
COPD,binary,Polymyxin.Colistin.Inclusion.T,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
Cefoperazone.Sulbactam,ordinal,Polymyxin.Colistin.Inclusion.T,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
Z.A.only.E,binary,Gentamicin,ordinal,0.1557,0.4780680319811506,23,WEAK,Positive,False
Z.A.only.E,binary,Polymyxin.Colistin.Inclusion.T,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
COPD,binary,Gentamicin,ordinal,0.1557,0.4780680319811506,23,WEAK,Positive,False
COPD,binary,Ceftazidime.Avibactam.T,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
HTN,binary,Cefoperazone.Sulbactam,ordinal,0.1557,0.4780680319811506,23,WEAK,Positive,False
Any.Viral.Infection,binary,Relapse.post.28.Day.Discharge,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
Any.Viral.Infection,binary,Mortality.in.Hospital,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
HTN,binary,Other.CRO,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
HTN,binary,Meropenem,ordinal,0.1557,0.4780680319811506,23,WEAK,Positive,False
HTN,binary,Ertapenem,ordinal,0.1557,0.4780680319811506,23,WEAK,Positive,False
Ertapenem,ordinal,Polymyxin.Colistin.Inclusion.T,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
Other.CRO,binary,Any.Viral.Infection,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
Endoscopy.in.1.week,binary,Any.Viral.Infection,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
Ceftazidime,ordinal,Ceftazidime.Avibactam.T,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
HTN,binary,Cefotaxime,ordinal,0.1557,0.4780680319811506,23,WEAK,Positive,False
Any.Viral.Infection,binary,Amoxicillin.Clavulanic.Acid,ordinal,0.1557,0.4780680319811506,23,WEAK,Positive,False
Any.Viral.Infection,binary,Mortality.post.28.Day.Discharge,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
Any.Viral.Infection,binary,Ertapenem,ordinal,0.1557,0.4780680319811506,23,WEAK,Positive,False
Any.Viral.Infection,binary,Meropenem,ordinal,0.1557,0.4780680319811506,23,WEAK,Positive,False
Cefotaxime,ordinal,Polymyxin.Colistin.Inclusion.T,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
Ceftazidime,ordinal,Polymyxin.Colistin.Inclusion.T,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
HTN,binary,Ceftazidime,ordinal,0.1557,0.4780680319811506,23,WEAK,Positive,False
Any.Viral.Infection,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
Cefotaxime,ordinal,Ceftazidime.Avibactam.T,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
HTN,binary,Neutropenia,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
HTN,binary,COPD,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
Endoscopy.in.1.week,binary,Polymyxin.Colistin.Inclusion.T,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
Ceftazidime.Avibactam.T,binary,Relapse.post.28.Day.Discharge,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
Ceftazidime.Avibactam.T,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
Ceftazidime.Avibactam.T,binary,Mortality.in.Hospital,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
Ceftazidime.Avibactam.T,binary,Mortality.post.28.Day.Discharge,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
Other.CRO,binary,Gentamicin,ordinal,0.1557,0.4780680319811506,23,WEAK,Positive,False
Gentamicin,ordinal,Meropenem,ordinal,-0.1557,0.4780680319811506,23,WEAK,Negative,False
HTN,binary,Mortality.post.28.Day.Discharge,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
HTN,binary,Amoxicillin.Clavulanic.Acid,ordinal,0.1557,0.4780680319811506,23,WEAK,Positive,False
HTN,binary,Z.A.only.E,binary,-0.1557,0.4780680319811506,23,WEAK,Negative,False
Z.A.only.E,binary,Ceftazidime.Avibactam.T,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
Polymyxin.Colistin.Inclusion.T,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
Neutropenia,binary,Ceftazidime.Avibactam.T,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
Neutropenia,binary,Polymyxin.Colistin.Inclusion.T,binary,0.1557,0.4780680319811506,23,WEAK,Positive,False
Creatinine,binary,ICU.Stay.in.28.Days,continuous,0.1553,0.47933621313993974,23,WEAK,Positive,False
Chloramphenicol,ordinal,Gentamicin,ordinal,0.1548,0.4806901269121742,23,WEAK,Positive,False
IAI.CRO,binary,Urea,continuous,-0.1546,0.4813239721540936,23,WEAK,Negative,False
IAI.CRO,binary,Amikacin,ordinal,0.154,0.48303406953613054,23,WEAK,Positive,False
Total.Protein,binary,Ceftazidime.Avibactam.Aztreonam.Synergy.T,ordinal,-0.1535,0.48436303894592914,23,WEAK,Negative,False
Amikacin,ordinal,Chloramphenicol,ordinal,0.1529,0.48613104150834374,23,WEAK,Positive,False
Hypothyroidism,binary,SOFA,continuous,-0.1526,0.4869659652031866,23,WEAK,Negative,False
Amikacin,ordinal,Ceftazidime.Avibactam.Aztreonam.T,binary,-0.1516,0.48992600426310123,23,WEAK,Negative,False
Inotropes,binary,Amikacin,ordinal,-0.1516,0.48992600426310123,23,WEAK,Negative,False
Height,continuous,HTN,binary,0.1515,0.490177813187608,23,WEAK,Positive,False
Hypothyroidism,binary,APACHEII,continuous,-0.1513,0.4906965816275039,23,WEAK,Negative,False
Ceftazidime.Avibactam,binary,Total.Hospital.stay.in.28.days,continuous,-0.1513,0.49062883039499733,23,WEAK,Negative,False
Sodium,binary,Tigecycline,ordinal,0.1512,0.4909570368206901,23,WEAK,Positive,False
ANC,binary,Tigecycline,ordinal,0.1512,0.4909570368206901,23,WEAK,Positive,False
BSI.CRO,binary,Urea,continuous,0.1511,0.49138965476415086,23,WEAK,Positive,False
APACHEII,continuous,P.C.Z.A.T,binary,0.1511,0.49138965476415086,23,WEAK,Positive,False
Calcium,binary,Chloramphenicol,ordinal,0.1511,0.4914547115619385,23,WEAK,Positive,False
Creatinine,binary,Chloramphenicol,ordinal,-0.1511,0.4914547115619385,23,WEAK,Negative,False
Lympho,binary,Gentamicin,ordinal,0.151,0.49171469215754227,23,WEAK,Positive,False
Platelet,binary,Polymyxin.Colistin.Inclusion.T,binary,0.151,0.49171469215754227,23,WEAK,Positive,False
SGOT,binary,Ceftazidime.Avibactam.T,binary,0.151,0.49171469215754227,23,WEAK,Positive,False
Platelet,binary,Ceftazidime.Avibactam.T,binary,0.151,0.49171469215754227,23,WEAK,Positive,False
SGOT,binary,Polymyxin.Colistin.Inclusion.T,binary,0.151,0.49171469215754227,23,WEAK,Positive,False
SOFA,continuous,Globulin,binary,-0.151,0.49173057471750375,23,WEAK,Negative,False
Any.Viral.Infection,binary,Platelet,binary,-0.151,0.49171469215754227,23,WEAK,Negative,False
Any.Viral.Infection,binary,Lympho,binary,-0.151,0.49171469215754227,23,WEAK,Negative,False
HTN,binary,Platelet,binary,-0.151,0.49171469215754227,23,WEAK,Negative,False
NDM,binary,SOFA,continuous,-0.1507,0.4926182812435963,23,WEAK,Negative,False
OXA48,binary,GW.Stay.in.28.Days,continuous,-0.1501,0.49415018822270845,23,WEAK,Negative,False
Past.CREPA.infection,binary,Ceftriaxone,ordinal,-0.15,0.49451925663381996,23,WEAK,Negative,False
Any.Viral.Infection,binary,Polymyxin.Colistin.Inclusion.T,binary,0.15,0.49451925663381996,23,WEAK,Positive,False
Past.CREPA.infection,binary,Hb,binary,0.15,0.49451925663381996,23,WEAK,Positive,False
Past.CREPA.infection,binary,Procalcitonin,binary,-0.15,0.49451925663381996,23,WEAK,Negative,False
Procalcitonin,binary,Ceftriaxone,ordinal,-0.15,0.49451925663381996,23,WEAK,Negative,False
Ceftriaxone,ordinal,Trimethoprim.Sulfamethoxazole,ordinal,0.1497,0.4954657475870151,23,WEAK,Positive,False
Hb,binary,Trimethoprim.Sulfamethoxazole,ordinal,-0.1497,0.4954657475870151,23,WEAK,Negative,False
Past.CREPA.infection,binary,Trimethoprim.Sulfamethoxazole,ordinal,0.1497,0.4954657475870151,23,WEAK,Positive,False
Calcium,binary,Colistin,ordinal,-0.1492,0.49687899806896624,23,WEAK,Negative,False
OXA48,binary,Colistin,ordinal,-0.1492,0.49687899806896624,23,WEAK,Negative,False
Inotropes,binary,Chloramphenicol,ordinal,-0.1487,0.49827397293956704,23,WEAK,Negative,False
Female,binary,Chloramphenicol,ordinal,0.1487,0.49827397293956704,23,WEAK,Positive,False
Male,binary,Chloramphenicol,ordinal,-0.1487,0.49827397293956704,23,WEAK,Negative,False
Immunosuppressive.drugs.in.1.week,binary,Chloramphenicol,ordinal,-0.1487,0.49827397293956704,23,WEAK,Negative,False
Ventilation,binary,Chloramphenicol,ordinal,0.1487,0.49827397293956704,23,WEAK,Positive,False
Bil,binary,Chloramphenicol,ordinal,0.1487,0.49827397293956704,23,WEAK,Positive,False
IAI.CRO,binary,Clinical.Improvement,ordinal,0.1487,0.4981695004548156,23,WEAK,Positive,False
Weight,continuous,Minocycline,ordinal,-0.1485,0.49881887594009655,23,WEAK,Negative,False
HTN,binary,Ceftazidime.Avibactam.Aztreonam.Synergy.T,ordinal,0.1483,0.4994732266113355,23,WEAK,Positive,False
Gentamicin,ordinal,Ceftazidime.Avibactam.Aztreonam.Synergy.T,ordinal,-0.1483,0.4994732266113355,23,WEAK,Negative,False
P.C.only.T,binary,Trimethoprim.Sulfamethoxazole,ordinal,-0.1478,0.5010417862087181,23,WEAK,Negative,False
Magnesium,binary,Chloramphenicol,ordinal,-0.1476,0.5015833747125217,23,WEAK,Negative,False
Lympho,binary,Chloramphenicol,ordinal,0.1476,0.5015833747125217,23,WEAK,Positive,False
Urea,continuous,Neither.Abx.T,binary,-0.1471,0.5030004566290943,23,WEAK,Negative,False
Urea,continuous,Neither.Abx.E,binary,-0.1471,0.5030004566290943,23,WEAK,Negative,False
Inotropes,binary,Colistin,ordinal,-0.1469,0.5036502561119386,23,WEAK,Negative,False
Albumin,binary,Polymyxin.Colistin.Inclusion.T,binary,0.1466,0.5044676350373302,23,WEAK,Positive,False
HTN,binary,P.C.only.E,binary,0.1466,0.5044676350373302,23,WEAK,Positive,False
Albumin,binary,Gentamicin,ordinal,0.1466,0.5044676350373302,23,WEAK,Positive,False
HTN,binary,Albumin,binary,-0.1466,0.5044676350373302,23,WEAK,Negative,False
Neither.Abx.T,binary,Gentamicin,ordinal,-0.1466,0.5044676350373302,23,WEAK,Negative,False
Hemat.Malignancy,binary,Gentamicin,ordinal,-0.1466,0.5044676350373302,23,WEAK,Negative,False
P.C.only.E,binary,Ceftazidime.Avibactam.T,binary,-0.1466,0.5044676350373302,23,WEAK,Negative,False
Neither.Abx.E,binary,Gentamicin,ordinal,-0.1466,0.5044676350373302,23,WEAK,Negative,False
Albumin,binary,Ceftazidime.Avibactam.T,binary,0.1466,0.5044676350373302,23,WEAK,Positive,False
Any.Viral.Infection,binary,P.C.only.T,binary,0.1466,0.5044676350373302,23,WEAK,Positive,False
P.C.only.T,binary,Ceftazidime.Avibactam.T,binary,-0.1466,0.5044676350373302,23,WEAK,Negative,False
Procalcitonin,binary,Total.Hospital.stay.in.28.days,continuous,0.1463,0.5052567897322019,23,WEAK,Positive,False
Age,continuous,Procalcitonin,binary,-0.1462,0.5056836899100503,23,WEAK,Negative,False
Lympho,binary,Procalcitonin,binary,0.1461,0.5060037774343098,23,WEAK,Positive,False
Platelet,binary,Procalcitonin,binary,0.1461,0.5060037774343098,23,WEAK,Positive,False
SGOT,binary,Ceftriaxone,ordinal,0.1461,0.5060037774343098,23,WEAK,Positive,False
Any.Viral.Infection,binary,Tigecycline,ordinal,-0.1461,0.5059401741707646,23,WEAK,Negative,False
Hb,binary,SGOT,binary,-0.1461,0.5060037774343098,23,WEAK,Negative,False
SGOT,binary,Procalcitonin,binary,0.1461,0.5060037774343098,23,WEAK,Positive,False
Past.CREPA.infection,binary,Magnesium,binary,-0.1461,0.5060037774343098,23,WEAK,Negative,False
Platelet,binary,Ceftriaxone,ordinal,0.1461,0.5060037774343098,23,WEAK,Positive,False
Minocycline,ordinal,Ceftazidime.Avibactam,binary,0.1458,0.5069230810625699,23,WEAK,Positive,False
Potassium,binary,Minocycline,ordinal,0.1458,0.5069230810625699,23,WEAK,Positive,False
Ceftazidime.Avibactam.Aztreonam.T,binary,Total.Hospital.stay.in.28.days,continuous,0.1458,0.5068058987119134,23,WEAK,Positive,False
Z.A.only.T,binary,Minocycline,ordinal,0.1458,0.5069230810625699,23,WEAK,Positive,False
Globulin,binary,Piperacillin.Tazobactam,ordinal,0.1457,0.5072537585691628,23,WEAK,Positive,False
Sodium,binary,Doxycycline,ordinal,-0.1457,0.5072537585691628,23,WEAK,Negative,False
DM,binary,APACHEII,continuous,0.1456,0.507550681502094,23,WEAK,Positive,False
TLC,binary,Nitrofurantoin,ordinal,0.1456,0.5074753405003569,23,WEAK,Positive,False
APACHEII,continuous,Bil,binary,-0.1456,0.507550681502094,23,WEAK,Negative,False
Total.Hospital.stay.in.28.days,continuous,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,0.145,0.5091952795460597,23,WEAK,Positive,False
Total.Hospital.stay.in.28.days,continuous,Relapse.post.28.Day.Discharge,binary,0.145,0.5091952795460597,23,WEAK,Positive,False
OXA48,binary,Minocycline,ordinal,0.1449,0.509374275958145,23,WEAK,Positive,False
APACHEII,continuous,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,0.1447,0.5099376164025702,23,WEAK,Positive,False
APACHEII,continuous,Relapse.post.28.Day.Discharge,binary,0.1447,0.5099376164025702,23,WEAK,Positive,False
HTN,binary,Urea,continuous,0.1446,0.510333877928245,23,WEAK,Positive,False
Tigecycline,ordinal,Mortality.in.ICU,binary,0.1446,0.510360313734042,23,WEAK,Positive,False
Urea,continuous,Trimethoprim.Sulfamethoxazole,ordinal,-0.1445,0.5106764078030943,23,WEAK,Negative,False
Ceftazidime.Avibactam.Aztreonam.Synergy.T,ordinal,Clinical.Improvement,ordinal,0.1443,0.5111973326070743,23,WEAK,Positive,False
OXA48,binary,ANC,binary,-0.1431,0.5147881968545527,23,WEAK,Negative,False
Creatinine,binary,Sodium,binary,-0.1431,0.5147881968545527,23,WEAK,Negative,False
Overall.organ.support,binary,Creatinine,binary,-0.1431,0.5147881968545527,23,WEAK,Negative,False
OXA48,binary,Overall.Mortality,binary,0.1431,0.5147881968545527,23,WEAK,Positive,False
Total.Protein,binary,Creatinine,binary,-0.1431,0.5147881968545527,23,WEAK,Negative,False
Weight,continuous,Z.A.only.T,binary,0.1431,0.5149372513399684,23,WEAK,Positive,False
IAI.CRO,binary,Globulin,binary,0.1431,0.5147881968545527,23,WEAK,Positive,False
Globulin,binary,Calcium,binary,-0.1431,0.5147881968545527,23,WEAK,Negative,False
IAI.CRO,binary,Surgery.in.last.3.Months,binary,-0.1431,0.5147881968545527,23,WEAK,Negative,False
IAI.CRO,binary,Overall.Mortality,binary,-0.1431,0.5147881968545527,23,WEAK,Negative,False
Creatinine,binary,Overall.Mortality,binary,0.1431,0.5147881968545527,23,WEAK,Positive,False
OXA48,binary,Surgery.in.last.3.Months,binary,0.1431,0.5147881968545527,23,WEAK,Positive,False
SOFA,continuous,Ceftazidime.Avibactam.Aztreonam.Synergy.T,ordinal,-0.1428,0.5156254883101647,23,WEAK,Negative,False
SGPT,binary,Urea,continuous,0.1426,0.516417666375605,23,WEAK,Positive,False
Z.A.invitro,binary,APACHEII,continuous,0.1426,0.516417666375605,23,WEAK,Positive,False
Weight,continuous,ANC,binary,0.1425,0.5166272283720282,23,WEAK,Positive,False
CV.Catheter.in.6.Months,binary,Hemat.Malignancy,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Neither.Abx.E,binary,Cefuroxime,ordinal,0.1416,0.5192692497501693,23,WEAK,Positive,False
Hypothyroidism,binary,Any.Fungal.Infection,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Hypothyroidism,binary,P.C.only.T,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Hypothyroidism,binary,Hemat.Malignancy,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Urinary.Catheter.in.6.Months,binary,Albumin,binary,0.1416,0.5192692497501693,23,WEAK,Positive,False
CV.Catheter.in.6.Months,binary,Any.Fungal.Infection,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Urinary.Catheter.in.6.Months,binary,Hemat.Malignancy,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Albumin,binary,0.1416,0.5192692497501693,23,WEAK,Positive,False
Urinary.Catheter.in.6.Months,binary,P.C.only.T,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Any.Fungal.Infection,binary,Fosfomycin,ordinal,-0.1416,0.5192692497501693,23,WEAK,Negative,False
HAP.CRO,binary,Any.Fungal.Infection,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
HAP.CRO,binary,Hemat.Malignancy,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Neither.Abx.E,binary,Fosfomycin,ordinal,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Hemat.Malignancy,binary,Fosfomycin,ordinal,-0.1416,0.5192692497501693,23,WEAK,Negative,False
HAP.CRO,binary,Albumin,binary,0.1416,0.5192692497501693,23,WEAK,Positive,False
HAP.CRO,binary,P.C.only.E,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Hypothyroidism,binary,Neither.Abx.E,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Hemat.Malignancy,binary,P.C.Z.A.E,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Any.Fungal.Infection,binary,Cefuroxime,ordinal,0.1416,0.5192692497501693,23,WEAK,Positive,False
P.C.in.vitro,binary,P.C.only.T,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
P.C.only.T,binary,Fosfomycin,ordinal,-0.1416,0.5192692497501693,23,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Neither.Abx.E,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,P.C.only.T,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,Neither.Abx.T,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
P.C.Z.A.E,binary,Neither.Abx.E,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Urinary.Catheter.in.6.Months,binary,Neither.Abx.E,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
P.C.only.E,binary,Fosfomycin,ordinal,-0.1416,0.5192692497501693,23,WEAK,Negative,False
P.C.in.vitro,binary,P.C.only.E,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
CV.Catheter.in.6.Months,binary,P.C.only.E,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
P.C.only.T,binary,Cefuroxime,ordinal,0.1416,0.5192692497501693,23,WEAK,Positive,False
Urinary.Catheter.in.6.Months,binary,P.C.only.E,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Urinary.Catheter.in.6.Months,binary,Neither.Abx.T,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
P.C.in.vitro,binary,Any.Fungal.Infection,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
P.C.Z.A.E,binary,P.C.only.E,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
P.C.Z.A.E,binary,Neither.Abx.T,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
P.C.Z.A.E,binary,P.C.only.T,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
P.C.in.vitro,binary,Hemat.Malignancy,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Albumin,binary,P.C.Z.A.E,binary,0.1416,0.5192692497501693,23,WEAK,Positive,False
Albumin,binary,Fosfomycin,ordinal,0.1416,0.5192692497501693,23,WEAK,Positive,False
Urinary.Catheter.in.6.Months,binary,Any.Fungal.Infection,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Neither.Abx.T,binary,Fosfomycin,ordinal,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Hypothyroidism,binary,Neither.Abx.T,binary,-0.1416,0.5192692497501693,23,WEAK,Negative,False
Neither.Abx.T,binary,Cefuroxime,ordinal,0.1416,0.5192692497501693,23,WEAK,Positive,False
Neither.Abx.E,binary,Piperacillin.Tazobactam,ordinal,0.1415,0.5197055777487543,23,WEAK,Positive,False
Any.Fungal.Infection,binary,Piperacillin.Tazobactam,ordinal,0.1415,0.5197055777487543,23,WEAK,Positive,False
Neither.Abx.E,binary,Doxycycline,ordinal,-0.1415,0.5197055777487543,23,WEAK,Negative,False
Neither.Abx.T,binary,Piperacillin.Tazobactam,ordinal,0.1415,0.5197055777487543,23,WEAK,Positive,False
P.C.only.T,binary,Doxycycline,ordinal,-0.1415,0.5197055777487543,23,WEAK,Negative,False
P.C.only.T,binary,Piperacillin.Tazobactam,ordinal,0.1415,0.5197055777487543,23,WEAK,Positive,False
Neither.Abx.T,binary,Doxycycline,ordinal,-0.1415,0.5197055777487543,23,WEAK,Negative,False
Albumin,binary,Doxycycline,ordinal,0.1415,0.5197055777487543,23,WEAK,Positive,False
P.C.only.E,binary,Piperacillin.Tazobactam,ordinal,0.1415,0.5197055777487543,23,WEAK,Positive,False
