Variable1,Variable1_Type,Variable2,Variable2_Type,Correlation,P_Value,N,Strength,Direction,Significant
Surgery.in.last.3.Months,binary,Ventilation,binary,-0.0628,0.6278773279667458,62,WEAK,Negative,False
Surgery.in.last.3.Months,binary,Platelet,binary,-0.0628,0.6278773279667458,62,WEAK,Negative,False
Ventilation,binary,Creatinine,binary,0.0628,0.6278773279667458,62,WEAK,Positive,False
NDM,binary,Creatinine,binary,0.0628,0.6278773279667458,62,WEAK,Positive,False
Trimethoprim.Sulfamethoxazole,ordinal,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,-0.0628,0.6278684214598005,62,WEAK,Negative,False
Carbapenemase,binary,Mortality.in.ICU,binary,0.0627,0.6281564699068053,62,WEAK,Positive,False
Imipenem.Resistance,ordinal,Mortality.in.ICU,binary,0.0627,0.6281564699068053,62,WEAK,Positive,False
Other.Non.CRO.Infections,binary,Mortality.in.ICU,binary,-0.0627,0.6281564699068053,62,WEAK,Negative,False
Procalcitonin,binary,Carbapenemase,binary,0.0627,0.6281564699068053,62,WEAK,Positive,False
CV.Catheter.Now,binary,Procalcitonin,binary,0.0627,0.6281564699068053,62,WEAK,Positive,False
INR,binary,Mortality.in.ICU,binary,0.0627,0.6281564699068053,62,WEAK,Positive,False
CKD,binary,Mortality.in.ICU,binary,-0.0627,0.6281564699068053,62,WEAK,Negative,False
Cefepime.Resistance,ordinal,Mortality.in.ICU,binary,0.0627,0.6281564699068053,62,WEAK,Positive,False
Neutropenia,binary,Targettedly.Given.Other.Abx,binary,0.0627,0.628301010807541,62,WEAK,Positive,False
CV.Catheter.Now,binary,Mortality.in.ICU,binary,0.0627,0.6281564699068053,62,WEAK,Positive,False
Procalcitonin,binary,Nitrofurantoin.Resistance,ordinal,-0.0627,0.6280781999980959,62,WEAK,Negative,False
Procalcitonin,binary,Piperacillin.Tazobactam.Resistance,ordinal,0.0627,0.6281564699068053,62,WEAK,Positive,False
Procalcitonin,binary,Meropenem.Resistance,ordinal,0.0627,0.6281564699068053,62,WEAK,Positive,False
ABSSSI.CRO,binary,Mortality.in.ICU,binary,-0.0627,0.6281564699068053,62,WEAK,Negative,False
Procalcitonin,binary,Imipenem.Resistance,ordinal,0.0627,0.6281564699068053,62,WEAK,Positive,False
Procalcitonin,binary,Cefepime.Resistance,ordinal,0.0627,0.6281564699068053,62,WEAK,Positive,False
Height,continuous,Aztreonam.Resistance,ordinal,0.0627,0.6283116789178456,62,WEAK,Positive,False
INR,binary,Procalcitonin,binary,0.0627,0.6281564699068053,62,WEAK,Positive,False
Meropenem.Resistance,ordinal,Mortality.in.ICU,binary,0.0627,0.6281564699068053,62,WEAK,Positive,False
KPC,binary,Mortality.in.ICU,binary,-0.0627,0.6281564699068053,62,WEAK,Negative,False
Piperacillin.Tazobactam.Resistance,ordinal,Mortality.in.ICU,binary,0.0627,0.6281564699068053,62,WEAK,Positive,False
CRO.based.VAP,binary,Mortality.in.ICU,binary,-0.0627,0.6281564699068053,62,WEAK,Negative,False
Neutropenia,binary,Albumin,binary,-0.0627,0.628301010807541,62,WEAK,Negative,False
KPC,binary,Procalcitonin,binary,-0.0627,0.6281564699068053,62,WEAK,Negative,False
Other.Non.CRO.Infections,binary,Procalcitonin,binary,-0.0627,0.6281564699068053,62,WEAK,Negative,False
ABSSSI.CRO,binary,Gentamicin.Resistance,ordinal,0.0626,0.6287659113098325,62,WEAK,Positive,False
Hospitalization.in.past.6.Months,binary,ALP,binary,0.0626,0.6288544896600388,62,WEAK,Positive,False
Other.Non.CRO.Infections,binary,Gentamicin.Resistance,ordinal,0.0626,0.6287659113098325,62,WEAK,Positive,False
CV.Catheter.Now,binary,Gentamicin.Resistance,ordinal,-0.0626,0.6287659113098325,62,WEAK,Negative,False
KPC,binary,Gentamicin.Resistance,ordinal,0.0626,0.6287659113098325,62,WEAK,Positive,False
HTN,binary,ALP,binary,-0.0626,0.6288544896600388,62,WEAK,Negative,False
CRO.based.VAP,binary,Gentamicin.Resistance,ordinal,0.0626,0.6287659113098325,62,WEAK,Positive,False
Hypothyroidism,binary,Ciprofloxacin.Resistance,ordinal,-0.0625,0.6292936079259868,62,WEAK,Negative,False
Hypothyroidism,binary,Ertapenem.Resistance,ordinal,-0.0625,0.6292623282556022,62,WEAK,Negative,False
Other.CRO.Infections,binary,Hospitalization.in.past.6.Months,binary,-0.0625,0.6293624780048634,62,WEAK,Negative,False
HTN,binary,Other.CRO.Infections,binary,0.0625,0.6293624780048634,62,WEAK,Positive,False
Platelet,binary,ICU.Stay.in.28.Days,continuous,0.0624,0.6297237399594207,62,WEAK,Positive,False
Any.Viral.Infection,binary,Polymyxin.Colistin.Inclusion.T,binary,0.0624,0.6298125766438671,62,WEAK,Positive,False
ICU.Stay.in.28.Days,continuous,Overall.Mortality,binary,0.0624,0.6297237399594207,62,WEAK,Positive,False
Minocycline.Resistance,ordinal,Cefotaxime.Resistance,ordinal,0.0623,0.6302365428313441,62,WEAK,Positive,False
Tigecycline.Resistance,ordinal,Overall.Mortality,binary,0.0623,0.6302209078091181,62,WEAK,Positive,False
Minocycline.Resistance,ordinal,Cefuroxime.Resistance,ordinal,0.0622,0.6310519601496019,62,WEAK,Positive,False
Amoxicillin.Clavulanic.Acid.Resistance,ordinal,Minocycline.Resistance,ordinal,0.0622,0.6310519601496019,62,WEAK,Positive,False
Height,continuous,Targettedly.Given.CAAZ.only,binary,-0.0622,0.630976465363929,62,WEAK,Negative,False
Age,continuous,Total.Protein,binary,0.0621,0.6317663683440208,62,WEAK,Positive,False
Urinary.Catheter.in.6.Months,binary,Ceftazidime.Avibactam.Resistance,binary,0.062,0.6322497714333639,62,WEAK,Positive,False
Globulin,binary,Ceftazidime.Avibactam.Resistance,binary,-0.062,0.6322497714333639,62,WEAK,Negative,False
Any.Viral.Infection,binary,Amikacin.Resistance,ordinal,-0.0618,0.6332515441003641,62,WEAK,Negative,False
Immunosuppressive.drugs.in.1.week,binary,Fosfomycin.Resistance,ordinal,-0.0617,0.6335218472918727,62,WEAK,Negative,False
Age,continuous,SGOT,binary,-0.0616,0.6340964335422947,62,WEAK,Negative,False
Height,continuous,Immunosuppressive.drugs.in.1.week,binary,-0.0616,0.6343502836137564,62,WEAK,Negative,False
APACHEII,continuous,Targettedly.Given.CAAZ.only,binary,0.0614,0.6356054779670384,62,WEAK,Positive,False
CAAZ.invitro,binary,CRO.based.HAP,binary,0.0613,0.6359940101959891,62,WEAK,Positive,False
Colistin.Resistance,ordinal,Mortality.in.ICU,binary,0.0613,0.6360796160595488,62,WEAK,Positive,False
Globulin,binary,Trimethoprim.Sulfamethoxazole,ordinal,-0.0613,0.6359567776066439,62,WEAK,Negative,False
Total.Leukocyte.Count,binary,Total.Protein,binary,0.0612,0.6363914439121083,62,WEAK,Positive,False
CRO.based.VAP,binary,SOFA,continuous,-0.0612,0.6367809406123618,62,WEAK,Negative,False
SGPT,binary,Total.Protein,binary,-0.0612,0.6363914439121083,62,WEAK,Negative,False
Hemat.Malignancy,binary,SGPT,binary,0.0612,0.6363914439121083,62,WEAK,Positive,False
Age,continuous,SOFA,continuous,-0.0611,0.6371444478916982,62,WEAK,Negative,False
Overall.organ.support,binary,Urea,binary,0.061,0.6374978234444586,62,WEAK,Positive,False
Solid.Organ,binary,Ertapenem.Resistance,ordinal,0.0609,0.6383541352670484,62,WEAK,Positive,False
Endoscopy.in.1.week,binary,Urea,binary,-0.0609,0.6383639831517727,62,WEAK,Negative,False
Sodium,binary,Minocycline.Resistance,ordinal,0.0609,0.6381225144614072,62,WEAK,Positive,False
COPD,binary,Urea,binary,-0.0609,0.6383639831517727,62,WEAK,Negative,False
Absolute.Neutrophil.Count,binary,Ertapenem.Resistance,ordinal,0.0609,0.6383541352670484,62,WEAK,Positive,False
Magnesium,binary,Minocycline.Resistance,ordinal,-0.0609,0.6381225144614072,62,WEAK,Negative,False
Urea,binary,Relapse.post.28.Day.Discharge,binary,-0.0609,0.6383639831517727,62,WEAK,Negative,False
Surgery.in.last.3.Months,binary,Endoscopy.in.1.week,binary,0.0609,0.6383639831517727,62,WEAK,Positive,False
Age,continuous,CV.Catheter.Now,binary,-0.0609,0.6382722585651623,62,WEAK,Negative,False
Haemoglobin,binary,Urea,binary,0.0609,0.6383639831517727,62,WEAK,Positive,False
Creatinine,binary,Relapse.post.28.Day.Discharge,binary,-0.0609,0.6383639831517727,62,WEAK,Negative,False
COPD,binary,Creatinine,binary,-0.0609,0.6383639831517727,62,WEAK,Negative,False
Absolute.Lymphocyte.Count,binary,Doxycycline.Resistance,ordinal,-0.0608,0.6386564811965472,62,WEAK,Negative,False
ALP,binary,Ciprofloxacin.Resistance,ordinal,-0.0607,0.6391977808428743,62,WEAK,Negative,False
Any.Viral.Infection,binary,Total.Hospital.Stay.in.28.Days,continuous,0.0607,0.6391088685414636,62,WEAK,Positive,False
Procalcitonin,binary,Trimethoprim.Sulfamethoxazole,ordinal,-0.0606,0.640016833186908,62,WEAK,Negative,False
Height,continuous,Mortality.post.28.Day.Discharge,binary,0.0606,0.6399694253971719,62,WEAK,Positive,False
Weight,continuous,Mortality.in.ICU,binary,0.0605,0.6405354427502175,62,WEAK,Positive,False
Empirically.given.CAAZ.only,binary,Ceftazidime.Avibactam.Resistance,binary,0.0601,0.64264315260059,62,WEAK,Positive,False
Polymyxin.Colistin.Inclusion.T,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,-0.0601,0.64264315260059,62,WEAK,Negative,False
Any.Viral.Infection,binary,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,0.0601,0.64264315260059,62,WEAK,Positive,False
Procalcitonin,binary,Polymyxin.Colistin.Inclusion.T,binary,0.06,0.6432576492471694,62,WEAK,Positive,False
APACHEII,continuous,Doxycycline.Resistance,ordinal,-0.0599,0.6437605225588829,62,WEAK,Negative,False
Immunosuppressive.drugs.in.1.week,binary,Calcium,binary,-0.0599,0.6440082297728695,62,WEAK,Negative,False
APACHEII,continuous,SGPT,binary,-0.0599,0.6439659644072503,62,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,Absolute.Lymphocyte.Count,binary,-0.0598,0.6445128495893554,62,WEAK,Negative,False
Dialysis.in.1.week,binary,Cefuroxime.Resistance,ordinal,0.0598,0.6445128495893553,62,WEAK,Positive,False
Dialysis.in.1.week,binary,Levofloxacin.Resistance,ordinal,0.0598,0.6445574061604966,62,WEAK,Positive,False
Dialysis.in.1.week,binary,Amoxicillin.Clavulanic.Acid.Resistance,ordinal,0.0598,0.6445128495893553,62,WEAK,Positive,False
NDM,binary,Platelet,binary,-0.0598,0.6441376784817829,62,WEAK,Negative,False
Dialysis.in.1.week,binary,Ceftazidime.Resistance,ordinal,0.0598,0.6445574061604966,62,WEAK,Positive,False
CRO.based.IAI,binary,Ceftazidime.Resistance,ordinal,0.0598,0.6445574061604966,62,WEAK,Positive,False
Dialysis.in.1.week,binary,Cefoperazone.Sulbactam,ordinal,0.0598,0.6445128495893553,62,WEAK,Positive,False
Targettedly.Given.P.C.only,binary,Cefuroxime.Resistance,ordinal,0.0598,0.6445128495893553,62,WEAK,Positive,False
NDM,binary,Ventilation,binary,-0.0598,0.6441376784817829,62,WEAK,Negative,False
HTN,binary,Absolute.Neutrophil.Count,binary,0.0598,0.6445128495893554,62,WEAK,Positive,False
Targettedly.Given.P.C.only,binary,Amoxicillin.Clavulanic.Acid.Resistance,ordinal,0.0598,0.6445128495893553,62,WEAK,Positive,False
Targettedly.Given.P.C.only,binary,Ceftazidime.Resistance,ordinal,0.0598,0.6445574061604966,62,WEAK,Positive,False
Targettedly.Given.P.C.only,binary,Cefoperazone.Sulbactam,ordinal,0.0598,0.6445128495893553,62,WEAK,Positive,False
Targettedly.Given.P.C.only,binary,Levofloxacin.Resistance,ordinal,0.0598,0.6445574061604966,62,WEAK,Positive,False
CAAZ.invitro,binary,Colistin.Resistance,ordinal,0.0598,0.6444970032230877,62,WEAK,Positive,False
Platelet,binary,Overall.Mortality,binary,0.0598,0.6441376784817829,62,WEAK,Positive,False
SGPT,binary,Total.Hospital.Stay.in.28.Days,continuous,-0.0598,0.6440583456916363,62,WEAK,Negative,False
CRO.based.IAI,binary,Cefoperazone.Sulbactam,ordinal,0.0598,0.6445128495893553,62,WEAK,Positive,False
Hospitalization.in.past.6.Months,binary,CA.inclusion.in.Treatment,binary,-0.0598,0.6445128495893554,62,WEAK,Negative,False
OXA48,binary,Empirically.given.P.C.only,binary,0.0598,0.6445128495893554,62,WEAK,Positive,False
CKD,binary,CV.Catheter.in.6.Months,binary,-0.0595,0.6461697978403562,62,WEAK,Negative,False
ALP,binary,Targettedly.Given.P.C.and.CAAZ,binary,0.0595,0.6457549210555196,62,WEAK,Positive,False
CRO.based.UTI,binary,Cefepime.Resistance,ordinal,0.0595,0.6461697978403562,62,WEAK,Positive,False
CV.Catheter.in.6.Months,binary,INR,binary,0.0595,0.6461697978403562,62,WEAK,Positive,False
CRO.based.UTI,binary,ABSSSI.CRO,binary,-0.0595,0.6461697978403562,62,WEAK,Negative,False
CRO.based.UTI,binary,CRO.based.VAP,binary,-0.0595,0.6461697978403562,62,WEAK,Negative,False
CRO.based.UTI,binary,Other.Non.CRO.Infections,binary,-0.0595,0.6461697978403562,62,WEAK,Negative,False
CRO.based.UTI,binary,CV.Catheter.Now,binary,0.0595,0.6461697978403562,62,WEAK,Positive,False
CRO.based.UTI,binary,Carbapenemase,binary,0.0595,0.6461697978403562,62,WEAK,Positive,False
CRO.based.VAP,binary,CV.Catheter.in.6.Months,binary,-0.0595,0.6461697978403562,62,WEAK,Negative,False
CRO.based.UTI,binary,Piperacillin.Tazobactam.Resistance,ordinal,0.0595,0.6461697978403562,62,WEAK,Positive,False
CV.Catheter.in.6.Months,binary,CV.Catheter.Now,binary,0.0595,0.6461697978403562,62,WEAK,Positive,False
CRO.based.UTI,binary,INR,binary,0.0595,0.6461697978403562,62,WEAK,Positive,False
KPC,binary,CRO.based.UTI,binary,-0.0595,0.6461697978403562,62,WEAK,Negative,False
Other.Non.CRO.Infections,binary,CV.Catheter.in.6.Months,binary,-0.0595,0.6461697978403562,62,WEAK,Negative,False
CRO.based.UTI,binary,Imipenem.Resistance,ordinal,0.0595,0.6461697978403562,62,WEAK,Positive,False
CRO.based.UTI,binary,Meropenem.Resistance,ordinal,0.0595,0.6461697978403562,62,WEAK,Positive,False
CKD,binary,CRO.based.UTI,binary,-0.0595,0.6461697978403562,62,WEAK,Negative,False
KPC,binary,CV.Catheter.in.6.Months,binary,-0.0595,0.6461697978403562,62,WEAK,Negative,False
CRO.based.IAI,binary,Past.CREPA.infection,ordinal,-0.0594,0.6462863539095094,62,WEAK,Negative,False
SGOT,binary,Minocycline.Resistance,ordinal,0.0593,0.6468168319695407,62,WEAK,Positive,False
CRO.based.CAP,binary,Ciprofloxacin.Resistance,ordinal,0.0592,0.647652985339584,62,WEAK,Positive,False
COPD,binary,Aztreonam.Resistance,ordinal,0.0592,0.6476230170769617,62,WEAK,Positive,False
COPD,binary,Cefotaxime.Resistance,ordinal,0.0592,0.6475330664826514,62,WEAK,Positive,False
Ciprofloxacin.Resistance,ordinal,Mortality.post.28.Day.Discharge,binary,0.0592,0.647652985339584,62,WEAK,Positive,False
Ciprofloxacin.Resistance,ordinal,Relapse.post.28.Day.Discharge,binary,0.0592,0.647652985339584,62,WEAK,Positive,False
CV.Catheter.Now,binary,Amikacin.Resistance,ordinal,-0.0592,0.6474446895736379,62,WEAK,Negative,False
CRO.based.CAP,binary,Cefotaxime.Resistance,ordinal,0.0592,0.6475330664826514,62,WEAK,Positive,False
INR,binary,Amikacin.Resistance,ordinal,-0.0592,0.6474446895736379,62,WEAK,Negative,False
CKD,binary,Amikacin.Resistance,ordinal,0.0592,0.6474446895736379,62,WEAK,Positive,False
Haemoglobin,binary,Cefoxitin.Resistance,ordinal,-0.0592,0.6475330664826514,62,WEAK,Negative,False
Haemoglobin,binary,Cefotaxime.Resistance,ordinal,-0.0592,0.6475330664826514,62,WEAK,Negative,False
COPD,binary,Ciprofloxacin.Resistance,ordinal,0.0592,0.647652985339584,62,WEAK,Positive,False
Haemoglobin,binary,Ertapenem.Resistance,ordinal,-0.0592,0.6476230170769617,62,WEAK,Negative,False
COPD,binary,Cefoxitin.Resistance,ordinal,0.0592,0.6475330664826514,62,WEAK,Positive,False
COPD,binary,Ertapenem.Resistance,ordinal,0.0592,0.6476230170769617,62,WEAK,Positive,False
Haemoglobin,binary,Aztreonam.Resistance,ordinal,-0.0592,0.6476230170769617,62,WEAK,Negative,False
Endoscopy.in.1.week,binary,Ciprofloxacin.Resistance,ordinal,0.0592,0.647652985339584,62,WEAK,Positive,False
Haemoglobin,binary,Ciprofloxacin.Resistance,ordinal,-0.0592,0.647652985339584,62,WEAK,Negative,False
CRO.based.CAP,binary,Cefoxitin.Resistance,ordinal,0.0592,0.6475330664826514,62,WEAK,Positive,False
KPC,binary,Amikacin.Resistance,ordinal,0.0592,0.6474446895736379,62,WEAK,Positive,False
Cefoxitin.Resistance,ordinal,Mortality.post.28.Day.Discharge,binary,0.0592,0.6475330664826514,62,WEAK,Positive,False
Cefoxitin.Resistance,ordinal,Relapse.post.28.Day.Discharge,binary,0.0592,0.6475330664826514,62,WEAK,Positive,False
CRO.based.CAP,binary,Ertapenem.Resistance,ordinal,0.0592,0.6476230170769617,62,WEAK,Positive,False
Endoscopy.in.1.week,binary,Cefotaxime.Resistance,ordinal,0.0592,0.6475330664826514,62,WEAK,Positive,False
Endoscopy.in.1.week,binary,Cefoxitin.Resistance,ordinal,0.0592,0.6475330664826514,62,WEAK,Positive,False
Cefotaxime.Resistance,ordinal,Relapse.post.28.Day.Discharge,binary,0.0592,0.6475330664826514,62,WEAK,Positive,False
Endoscopy.in.1.week,binary,Ertapenem.Resistance,ordinal,0.0592,0.6476230170769617,62,WEAK,Positive,False
Aztreonam.Resistance,ordinal,Mortality.post.28.Day.Discharge,binary,0.0592,0.6476230170769617,62,WEAK,Positive,False
Cefotaxime.Resistance,ordinal,Mortality.post.28.Day.Discharge,binary,0.0592,0.6475330664826514,62,WEAK,Positive,False
ABSSSI.CRO,binary,Amikacin.Resistance,ordinal,0.0592,0.6474446895736379,62,WEAK,Positive,False
Aztreonam.Resistance,ordinal,Relapse.post.28.Day.Discharge,binary,0.0592,0.6476230170769617,62,WEAK,Positive,False
Ertapenem.Resistance,ordinal,Mortality.post.28.Day.Discharge,binary,0.0592,0.6476230170769617,62,WEAK,Positive,False
CRO.based.VAP,binary,Amikacin.Resistance,ordinal,0.0592,0.6474446895736379,62,WEAK,Positive,False
Ertapenem.Resistance,ordinal,Relapse.post.28.Day.Discharge,binary,0.0592,0.6476230170769617,62,WEAK,Positive,False
CRO.based.CAP,binary,Aztreonam.Resistance,ordinal,0.0592,0.6476230170769617,62,WEAK,Positive,False
CRO.based.VAP,binary,Colistin.Resistance,ordinal,-0.0591,0.647961395402217,62,WEAK,Negative,False
Height,continuous,Fosfomycin.Resistance,ordinal,0.0591,0.6484438160435121,62,WEAK,Positive,False
CKD,binary,Colistin.Resistance,ordinal,-0.0591,0.647961395402217,62,WEAK,Negative,False
Other.Non.CRO.Infections,binary,Colistin.Resistance,ordinal,-0.0591,0.647961395402217,62,WEAK,Negative,False
CV.Catheter.Now,binary,Colistin.Resistance,ordinal,0.0591,0.647961395402217,62,WEAK,Positive,False
KPC,binary,Colistin.Resistance,ordinal,-0.0591,0.647961395402217,62,WEAK,Negative,False
INR,binary,Colistin.Resistance,ordinal,0.0591,0.647961395402217,62,WEAK,Positive,False
ABSSSI.CRO,binary,Colistin.Resistance,ordinal,-0.0591,0.647961395402217,62,WEAK,Negative,False
Hemat.Malignancy,binary,SOFA,continuous,0.059,0.6487227806310139,62,WEAK,Positive,False
Neutropenia,binary,CAAZ.inclusion.in.Treatment,binary,0.0589,0.6491047538681216,62,WEAK,Positive,False
CRO.based.HAP,binary,Empirically.given.CAAZ.only,binary,-0.0589,0.6491047538681216,62,WEAK,Negative,False
Hospitalization.in.past.6.Months,binary,ICU.Stay.in.28.Days,continuous,0.0589,0.6491090509507966,62,WEAK,Positive,False
Cefoperazone.Sulbactam,ordinal,CAAZ.Synergy,ordinal,-0.0589,0.6494167700701794,62,WEAK,Negative,False
Female.Gender,binary,Immunosuppressive.drugs.in.1.week,binary,0.0588,0.6497061546747518,62,WEAK,Positive,False
P.C.in.vitro,binary,GW.Stay.in.28.Days,continuous,0.0588,0.6498645067831226,62,WEAK,Positive,False
Male.Gender,binary,Immunosuppressive.drugs.in.1.week,binary,-0.0588,0.6497061546747518,62,WEAK,Negative,False
Overall.organ.support,binary,Total.Hospital.Stay.in.28.Days,continuous,0.0588,0.6496808757418482,62,WEAK,Positive,False
Male.Gender,binary,Total.Leukocyte.Count,binary,-0.0588,0.6497061546747518,62,WEAK,Negative,False
Female.Gender,binary,Total.Leukocyte.Count,binary,0.0588,0.6497061546747518,62,WEAK,Positive,False
Total.Protein,binary,Empirically.given.other.Abx,binary,0.0586,0.6511947410954523,62,WEAK,Positive,False
APACHEII,continuous,Platelet,binary,-0.0586,0.651015546935735,62,WEAK,Negative,False
Other.CRO.Infections,binary,Hemat.Malignancy,binary,-0.0586,0.6511947410954523,62,WEAK,Negative,False
Targettedly.Given.Other.Abx,binary,Chloramphenicol.Resistance,ordinal,-0.0585,0.6516378059774501,62,WEAK,Negative,False
Solid.Organ,binary,SOFA,continuous,-0.0585,0.651357176859233,62,WEAK,Negative,False
SOFA,continuous,Other.Illness.Leading.to.Hospitalization.post.28.Days.Discharge,binary,-0.0583,0.6529037230124308,62,WEAK,Negative,False
ALP,binary,Ertapenem.Resistance,ordinal,-0.0583,0.6526554318978465,62,WEAK,Negative,False
CRO.based.BSI,binary,Targettedly.Given.P.C.and.CAAZ,binary,-0.0582,0.6532448445038775,62,WEAK,Negative,False
HTN,binary,SGOT,binary,0.0582,0.6532448445038775,62,WEAK,Positive,False
P.C.in.vitro,binary,CRO.based.BSI,binary,-0.0582,0.6532448445038775,62,WEAK,Negative,False
Height,continuous,Ertapenem.Resistance,ordinal,0.0582,0.6534476787037724,62,WEAK,Positive,False
CRO.based.BSI,binary,Mortality.in.Hospital,binary,-0.0582,0.6532448445038775,62,WEAK,Negative,False
